CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS,TIEMPO_PROCESAMIENTO_VERIFICACION,TIEMPO_PROCESAMIENTO_VERIFICACION_MINUTOS
'210120C0100,'210120C01004,'21,PUEBLA,'015,AMOZOC,'0120,'01,C,'00,1,4,sin_dato,643,sin_dato,sin_dato,91,,,53,,2,,27,86,,,,,,5,5,sin_dato,269.0,643.0,663.0, - ,1,F,1b2e60c325c4cceb6ad1eae8dba30e250fe93417f22d0577231e5d475aa952ae,2024-05-12 16:55:49,2024-05-12 16:57:02,2024-05-12 16:58:53,CATD,ESCANER,ACTA PREP,0 days 00:01:13,1.22,0 days 00:03:04,3.07
'210120C0200,'210120C02004,'21,PUEBLA,'015,AMOZOC,'0120,'02,C,'00,1,4,sin_dato,642,sin_dato,sin_dato,112,,,9,,113,,105,100,,,,,,11,2,sin_dato,452.0,642.0,662.0, - ,1,F,30e3aa1c0011d8d70432d87f3a345bd4dac3e70be1e5b118e87cf0a53e02c038,2024-05-12 16:55:15,2024-05-12 16:56:02,2024-05-12 16:57:33,CATD,ESCANER,ACTA PREP,0 days 00:00:47,0.78,0 days 00:02:18,2.3
'210120S0100,'210120S01004E,'21,PUEBLA,'015,AMOZOC,'0120,'01,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,127,,,104,,101,,63,138,,,,,,3,3,sin_dato,539.0,0.0,1000.0, - ,1,F,5233dc028cf4a8084b5946e7617252eabb4121995afedacda3d8c8b87556875e,2024-05-12 16:59:35,2024-05-12 17:00:14,2024-05-12 17:01:23,CATD,ESCANER,ACTA PREP,0 days 00:00:39,0.65,0 days 00:01:48,1.8
'210120S0200,'210120S02004E,'21,PUEBLA,'015,AMOZOC,'0120,'02,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,79,,,64,,53,,108,97,,,,,,8,1,sin_dato,410.0,0.0,1000.0, - ,1,F,5882fb1b2f09c7aede785cc7d799a13798f3ad3211ff04fe4db5003d1e2c0938,2024-05-12 16:58:43,2024-05-12 16:59:57,2024-05-12 17:04:37,CATD,ESCANER,ACTA PREP,0 days 00:01:14,1.23,0 days 00:05:54,5.9
'210121B0100,'210121B01004,'21,PUEBLA,'015,AMOZOC,'0121,'01,B,'00,2,4,sin_dato,699,sin_dato,sin_dato,0,,,0,,0,,0,0,,,,,,0,0,sin_dato,0.0,699.0,719.0, - ,1,F,ac93c5b3182387abbadd5af21d28d76ddf790c5819f44dfe3529f528db52858f,2024-05-12 16:59:54,2024-05-12 17:00:29,2024-05-12 17:01:24,CATD,ESCANER,ACTA PREP,0 days 00:00:35,0.58,0 days 00:01:30,1.5
'210121C0100,'210121C01004,'21,PUEBLA,'015,AMOZOC,'0121,'01,C,'00,2,4,sin_dato,699,sin_dato,sin_dato,72,,,24,,93,,110,24,,,,,,14,6,sin_dato,343.0,699.0,719.0, - ,1,F,fd1f4c27a84c8b4510a18bfffde5af0bc210861c92cde17876eb492964f2abe3,2024-05-12 17:01:07,2024-05-12 17:01:49,2024-05-12 17:03:58,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7,0 days 00:02:51,2.85
'210121C0200,'210121C02004,'21,PUEBLA,'015,AMOZOC,'0121,'02,C,'00,2,4,sin_dato,699,sin_dato,sin_dato,106,,,31,,35,,74,92,,,,,,13,5,sin_dato,356.0,699.0,719.0, - ,1,F,f89a499d3f67f9f8d8767e895006b2841ed485806cdfad807a90e692c87c681c,2024-05-12 17:02:13,2024-05-12 17:03:04,2024-05-12 17:06:54,CATD,ESCANER,ACTA PREP,0 days 00:00:51,0.85,0 days 00:04:41,4.68
'210121C0400,'210121C04004,'21,PUEBLA,'015,AMOZOC,'0121,'04,C,'00,2,4,sin_dato,699,sin_dato,sin_dato,106,,,52,,105,,42,36,,,,,,0,7,sin_dato,348.0,699.0,719.0, - ,1,F,ac6632fe263eab11705340618d8e2cd1706363d70aac3876e8ca5ab73be93a5d,2024-05-12 17:02:50,2024-05-12 17:04:31,2024-05-12 17:04:58,CATD,ESCANER,ACTA PREP,0 days 00:01:41,1.68,0 days 00:02:08,2.13
'210121C0500,'210121C05004,'21,PUEBLA,'015,AMOZOC,'0121,'05,C,'00,2,4,sin_dato,698,sin_dato,sin_dato,9,,,44,,127,,20,17,,,,,,13,5,sin_dato,235.0,698.0,718.0, - ,1,F,175f476a8c855e783a2b354b4e7f8a8b447322abf9f348231982a1d2946c58fa,2024-05-12 17:03:06,2024-05-12 17:03:39,2024-05-12 17:04:02,CATD,ESCANER,ACTA PREP,0 days 00:00:33,0.55,0 days 00:00:56,0.93
'210121C0700,'210121C07004,'21,PUEBLA,'015,AMOZOC,'0121,'07,C,'00,2,4,sin_dato,698,sin_dato,sin_dato,88,,,12,,11,,83,22,,,,,,12,4,sin_dato,232.0,698.0,718.0, - ,1,F,fe977d1a15077754da008a80ce33ca03ea3565bb0dbc2d6eb1caa6cbbf5bee3b,2024-05-12 17:04:06,2024-05-12 17:04:51,2024-05-12 17:05:43,CATD,ESCANER,ACTA PREP,0 days 00:00:45,0.75,0 days 00:01:37,1.62
'210122B0100,'210122B01004,'21,PUEBLA,'015,AMOZOC,'0122,'01,B,'00,1,4,sin_dato,677,sin_dato,sin_dato,61,,,30,,110,,15,40,,,,,,3,1,sin_dato,260.0,677.0,697.0, - ,1,F,ca34e6881b1ccf1025afcf28154ecaa6cb2a91ef7e1715bc4b7920708415c392,2024-05-12 17:05:21,2024-05-12 17:05:53,2024-05-12 17:06:59,CATD,ESCANER,ACTA PREP,0 days 00:00:32,0.53,0 days 00:01:38,1.63
'210122C0200,'210122C02004,'21,PUEBLA,'015,AMOZOC,'0122,'02,C,'00,1,4,sin_dato,677,sin_dato,sin_dato,2,,,108,,48,,118,35,,,,,,5,0,sin_dato,316.0,677.0,697.0, - ,1,F,68941700631cea4511b1640811513fdb87cbffcd8a06b87f67329aa6c78f727a,2024-05-12 17:06:05,2024-05-12 17:07:30,2024-05-12 17:08:10,CATD,ESCANER,ACTA PREP,0 days 00:01:25,1.42,0 days 00:02:05,2.08
'210122C0300,'210122C03004,'21,PUEBLA,'015,AMOZOC,'0122,'03,C,'00,1,4,sin_dato,677,sin_dato,sin_dato,122,,,86,,103,,17,41,,,,,,4,3,sin_dato,376.0,677.0,697.0, - ,1,F,9a9b4fc638e3e3869b828757ff0404f9d8c8778e4da8aa1259aaea61509b9be0,2024-05-12 17:06:50,2024-05-12 17:07:41,2024-05-12 17:08:16,CATD,ESCANER,ACTA PREP,0 days 00:00:51,0.85,0 days 00:01:26,1.43
'210122C0400,'210122C04004,'21,PUEBLA,'015,AMOZOC,'0122,'04,C,'00,1,4,sin_dato,677,sin_dato,sin_dato,9,,,73,,75,,108,46,,,,,,7,4,sin_dato,322.0,677.0,697.0, - ,1,F,46d825e0cc54f773d5c2fdc6de2de191e95e5cbf165aeee4b6c0f1f513034e14,2024-05-12 17:06:21,2024-05-12 17:07:04,2024-05-12 17:07:42,CATD,ESCANER,ACTA PREP,0 days 00:00:43,0.72,0 days 00:01:21,1.35
'210122C0500,'210122C05004,'21,PUEBLA,'015,AMOZOC,'0122,'05,C,'00,1,4,sin_dato,676,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,676.0,696.0,TODOS ILEGIBLES O SIN DATO,0,F,c8960a3b056ddffd48d7f9cde5f4a3b40874060ec3c2dd31b3a65d6c3d7cef6c,2024-05-12 17:07:54,2024-05-12 17:08:31,2024-05-12 17:08:49,CATD,ESCANER,ACTA PREP,0 days 00:00:37,0.62,0 days 00:00:55,0.92
'210122C0600,'210122C06004,'21,PUEBLA,'015,AMOZOC,'0122,'06,C,'00,1,4,sin_dato,676,sin_dato,sin_dato,36,,,6,,124,,82,123,,,,,,10,4,sin_dato,385.0,676.0,696.0, - ,1,F,0c0bdf988b900adb989c0baa33d9e42c7197f0967dbb7f2e4fdc59502a83a8d2,2024-05-12 17:07:24,2024-05-12 17:08:16,2024-05-12 17:11:04,CATD,ESCANER,ACTA PREP,0 days 00:00:52,0.87,0 days 00:03:40,3.67
'210122C0700,'210122C07004,'21,PUEBLA,'015,AMOZOC,'0122,'07,C,'00,1,4,sin_dato,676,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,676.0,696.0,TODOS ILEGIBLES O SIN DATO,0,F,68172036d36c910838d3af9d6f0192e3b6624534c63aac2255575c21a18303b7,2024-05-12 17:08:41,2024-05-12 17:09:05,2024-05-12 17:09:45,CATD,ESCANER,ACTA PREP,0 days 00:00:24,0.4,0 days 00:01:04,1.07
'210123B0100,'210123B01004,'21,PUEBLA,'015,AMOZOC,'0123,'01,B,'00,1,4,sin_dato,697,sin_dato,sin_dato,86,,,106,,67,,79,13,,,,,,11,7,sin_dato,369.0,697.0,717.0, - ,1,F,b12c041fe0dfc4969fbe1cc399ff05a9c9d30a112a65ee942392c98550ee7dd7,2024-05-12 17:08:22,2024-05-12 17:09:06,2024-05-12 17:09:39,CATD,ESCANER,ACTA PREP,0 days 00:00:44,0.73,0 days 00:01:17,1.28
'210123C0100,'210123C01004,'21,PUEBLA,'015,AMOZOC,'0123,'01,C,'00,1,4,sin_dato,697,sin_dato,sin_dato,127,,,107,,130,,25,15,,,,,,12,1,sin_dato,417.0,697.0,717.0, - ,1,F,d3914a190aeac394358b2a213e716731a1a82051bc96c8ca43678a655a0144b8,2024-05-12 17:09:26,2024-05-12 17:10:08,2024-05-12 17:11:31,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7,0 days 00:02:05,2.08
'210123C0200,'210123C02004,'21,PUEBLA,'015,AMOZOC,'0123,'02,C,'00,1,4,sin_dato,697,sin_dato,sin_dato,58,,,121,,64,,115,33,,,,,,4,4,sin_dato,399.0,697.0,717.0, - ,1,F,a302111168821862c4a27d20713bb544fce17d07f07de38f5bde23d9b1a7a128,2024-05-12 17:09:21,2024-05-12 17:10:06,2024-05-12 17:11:15,CATD,ESCANER,ACTA PREP,0 days 00:00:45,0.75,0 days 00:01:54,1.9
'210123C0300,'210123C03004,'21,PUEBLA,'015,AMOZOC,'0123,'03,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,15,,,133,,33,,61,53,,,,,,11,1,sin_dato,307.0,696.0,716.0, - ,1,F,f4a05ad40d41b646afab197f14b8413d6440e8ab55f6b0924a32fb8eadb8248b,2024-05-12 17:10:12,2024-05-12 17:10:59,2024-05-12 17:11:50,CATD,ESCANER,ACTA PREP,0 days 00:00:47,0.78,0 days 00:01:38,1.63
'210123C0400,'210123C04004,'21,PUEBLA,'015,AMOZOC,'0123,'04,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,121,,,23,,50,,70,73,,,,,,9,6,sin_dato,352.0,696.0,716.0, - ,1,F,ca90875f22f478407136e353358511d85bde99c482e3da542ad37640105066e1,2024-05-12 17:10:02,2024-05-12 17:10:45,2024-05-12 17:11:28,CATD,ESCANER,ACTA PREP,0 days 00:00:43,0.72,0 days 00:01:26,1.43
'210123C0500,'210123C05004,'21,PUEBLA,'015,AMOZOC,'0123,'05,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,81,,,121,,67,,132,40,,,,,,10,1,sin_dato,452.0,696.0,716.0, - ,1,F,bb0eb9ef0b3536937aa320ff7bf1f1d0d810161e01e7f63ccd06cc867c72d883,2024-05-12 17:10:46,2024-05-12 17:11:37,2024-05-12 17:12:20,CATD,ESCANER,ACTA PREP,0 days 00:00:51,0.85,0 days 00:01:34,1.57
'210123C0600,'210123C06004,'21,PUEBLA,'015,AMOZOC,'0123,'06,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,41,,,72,,80,,24,42,,,,,,sin_dato,sin_dato,sin_dato,259.0,696.0,716.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ecf12973d4342cc592fbc0833ee1a10009a1df1416779493aff66c1c0e942a9b,2024-05-12 17:12:06,2024-05-12 17:12:44,2024-05-12 17:14:08,CATD,ESCANER,ACTA PREP,0 days 00:00:38,0.63,0 days 00:02:02,2.03
'210123C0700,'210123C07004,'21,PUEBLA,'015,AMOZOC,'0123,'07,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,125,,,118,,95,,110,58,,,,,,13,3,sin_dato,522.0,696.0,716.0, - ,1,F,557218274c3d2729c92961e815eda30cfb10a669b9c4a86195563465e75d9c1a,2024-05-12 17:11:30,2024-05-12 17:12:43,2024-05-12 17:14:25,CATD,ESCANER,ACTA PREP,0 days 00:01:13,1.22,0 days 00:02:55,2.92
'210123C0800,'210123C08004,'21,PUEBLA,'015,AMOZOC,'0123,'08,C,'00,1,4,sin_dato,696,sin_dato,sin_dato,48,,,85,,17,,39,25,,,,,,11,2,sin_dato,227.0,696.0,716.0, - ,1,F,0c539fbff3ba5cf0b1c5c72fab8d1ea3439be600e666dd8f242aebb9917a4659,2024-05-12 17:12:15,2024-05-12 17:12:57,2024-05-12 17:14:10,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7,0 days 00:01:55,1.92
'210124B0100,'210124B01004,'21,PUEBLA,'015,AMOZOC,'0124,'01,B,'00,1,4,sin_dato,664,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,664.0,684.0,TODOS ILEGIBLES O SIN DATO,0,F,e49c6f130e2d3ff5fef304fb3d2fc3a4294cf58eb146bfb6a25edb2ddc968157,2024-05-12 17:12:47,2024-05-12 17:13:49,2024-05-12 17:14:17,CATD,ESCANER,ACTA PREP,0 days 00:01:02,1.03,0 days 00:01:30,1.5
'210124C0100,'210124C01004,'21,PUEBLA,'015,AMOZOC,'0124,'01,C,'00,1,4,sin_dato,664,sin_dato,sin_dato,50,,,25,,116,,55,98,,,,,,5,3,sin_dato,352.0,664.0,684.0, - ,1,F,5c3b57e54e9dcd01f7994f4c2bb41d69ba9c82f8bc9008e49384a2a0aad241a4,2024-05-12 17:13:31,2024-05-12 17:14:06,2024-05-12 17:14:40,CATD,ESCANER,ACTA PREP,0 days 00:00:35,0.58,0 days 00:01:09,1.15
'210124C0200,'210124C02004,'21,PUEBLA,'015,AMOZOC,'0124,'02,C,'00,1,4,sin_dato,664,sin_dato,sin_dato,64,,,28,,90,,8,8,,,,,,1,6,sin_dato,205.0,664.0,684.0, - ,1,F,78b48e8de524e5463ebaebc782e967859c7453b868dcd84c66690d6f9adbb38c,2024-05-12 17:12:58,2024-05-12 17:13:35,2024-05-12 17:14:44,CATD,ESCANER,ACTA PREP,0 days 00:00:37,0.62,0 days 00:01:46,1.77
'210124C0300,'210124C03004,'21,PUEBLA,'015,AMOZOC,'0124,'03,C,'00,1,4,sin_dato,663,sin_dato,sin_dato,14,,,29,,44,,44,126,,,,,,8,3,sin_dato,268.0,663.0,683.0, - ,1,F,b102ecf86b4f1816a751f722f0b9d1d6518171696a9c89763278a0a4aa71dd5d,2024-05-12 17:14:13,2024-05-12 17:14:58,2024-05-12 17:15:36,CATD,ESCANER,ACTA PREP,0 days 00:00:45,0.75,0 days 00:01:23,1.38
'210124C0400,'210124C04004,'21,PUEBLA,'015,AMOZOC,'0124,'04,C,'00,1,4,sin_dato,663,sin_dato,sin_dato,128,,,109,,60,,85,44,,,,,,2,4,sin_dato,432.0,663.0,683.0, - ,1,F,1776324a2e1851841e67569a00ce811d4229bc4690eda47ca2792564fde43c2e,2024-05-12 17:13:44,2024-05-12 17:14:15,2024-05-12 17:15:36,CATD,ESCANER,ACTA PREP,0 days 00:00:31,0.52,0 days 00:01:52,1.87
'210124C0500,'210124C05004,'21,PUEBLA,'015,AMOZOC,'0124,'05,C,'00,1,4,sin_dato,663,sin_dato,sin_dato,12,,,113,,9,,93,67,,,,,,8,3,sin_dato,305.0,663.0,683.0, - ,1,F,885c428acda973c646187ed14bfba1811b157a716fb97a7eadba9ceb02a71372,2024-05-12 17:15:25,2024-05-12 17:16:01,2024-05-12 17:21:16,CATD,ESCANER,ACTA PREP,0 days 00:00:36,0.6,0 days 00:05:51,5.85
'210125B0100,'210125B01004,'21,PUEBLA,'015,AMOZOC,'0125,'01,B,'00,1,4,sin_dato,586,sin_dato,sin_dato,27,,,37,,86,,99,58,,,,,,2,2,sin_dato,311.0,586.0,606.0, - ,1,F,da21d54cc0a6c9d2b56a033595c813fb44d2b53994d2152c883d407542b0b6e0,2024-05-12 17:14:28,2024-05-12 17:15:21,2024-05-12 17:19:11,CATD,ESCANER,ACTA PREP,0 days 00:00:53,0.88,0 days 00:04:43,4.72
'210125C0100,'210125C01004,'21,PUEBLA,'015,AMOZOC,'0125,'01,C,'00,1,4,sin_dato,586,sin_dato,sin_dato,32,,,42,,69,,85,100,,,,,,9,2,sin_dato,339.0,586.0,606.0, - ,1,F,39b83fa2d2e28f27c79a672ffd04d3b137a89ccc4e1612f4db52d31a6bfb1b7a,2024-05-12 17:15:53,2024-05-12 17:16:35,2024-05-12 17:18:05,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7,0 days 00:02:12,2.2
'210125C0200,'210125C02004,'21,PUEBLA,'015,AMOZOC,'0125,'02,C,'00,1,4,sin_dato,586,sin_dato,sin_dato,54,,,110,,36,,75,89,,,,,,7,1,sin_dato,372.0,586.0,606.0, - ,1,F,89a22cdfd1c8118b9c874fe10b668bcb5af1d01c2c04847b65b8ace1db17cb8a,2024-05-12 17:16:09,2024-05-12 17:22:26,2024-05-12 17:22:56,CATD,ESCANER,ACTA PREP,0 days 00:06:17,6.28,0 days 00:06:47,6.78
'210126B0100,'210126B01004,'21,PUEBLA,'015,AMOZOC,'0126,'01,B,'00,1,4,sin_dato,653,sin_dato,sin_dato,10,,,22,,127,,31,108,,,,,,13,2,sin_dato,313.0,653.0,673.0, - ,1,F,55bbe6fe9a972f16e75c9de1e027009d9911d5be6a70f57a439470c5cbb8f791,2024-05-12 17:18:26,2024-05-12 17:19:15,2024-05-12 17:20:33,CATD,ESCANER,ACTA PREP,0 days 00:00:49,0.82,0 days 00:02:07,2.12
'210126C0100,'210126C01004,'21,PUEBLA,'015,AMOZOC,'0126,'01,C,'00,1,4,sin_dato,653,sin_dato,sin_dato,53,,,5,,46,,90,96,,,,,,8,3,sin_dato,301.0,653.0,673.0, - ,1,F,fbfa480c141a6dfa7f80bb40988b4b8f9d3b4e6ec6e531574fc2950039b279df,2024-05-12 17:21:08,2024-05-12 17:22:22,2024-05-12 17:23:37,CATD,ESCANER,ACTA PREP,0 days 00:01:14,1.23,0 days 00:02:29,2.48
'210126C0200,'210126C02004,'21,PUEBLA,'015,AMOZOC,'0126,'02,C,'00,1,4,sin_dato,653,sin_dato,sin_dato,70,,,51,,58,,123,123,,,,,,0,3,sin_dato,428.0,653.0,673.0, - ,1,F,96ea99d0a559b8e1af9e73ad6f9e1bd9524d19726a1f7ac5d3b9dc5658db5888,2024-05-12 17:18:22,2024-05-12 17:19:04,2024-05-12 17:19:41,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7,0 days 00:01:19,1.32
'210126C0400,'210126C04004,'21,PUEBLA,'015,AMOZOC,'0126,'04,C,'00,1,4,sin_dato,653,sin_dato,sin_dato,86,,,99,,109,,79,132,,,,,,11,3,sin_dato,519.0,653.0,673.0, - ,1,F,e267983a28951590252cb01b0c758a9cf05f8b969fcaec712f2747549c530435,2024-05-12 17:21:25,2024-05-12 17:21:57,2024-05-12 17:22:28,CATD,ESCANER,ACTA PREP,0 days 00:00:32,0.53,0 days 00:01:03,1.05
'210126C0500,'210126C05004,'21,PUEBLA,'015,AMOZOC,'0126,'05,C,'00,1,4,sin_dato,652,sin_dato,sin_dato,45,,,93,,113,,78,116,,,,,,6,0,sin_dato,451.0,652.0,672.0, - ,1,F,49ca1e3789d1a2920dcfea683afaf1609a14807956960c67835cf40e7e9453bc,2024-05-12 17:23:10,2024-05-12 17:23:49,2024-05-12 17:24:52,CATD,ESCANER,ACTA PREP,0 days 00:00:39,0.65,0 days 00:01:42,1.7
'210127B0100,'210127B01004,'21,PUEBLA,'015,AMOZOC,'0127,'01,B,'00,1,4,sin_dato,730,sin_dato,sin_dato,3,,,90,,19,,2,53,,,,,,6,3,sin_dato,176.0,730.0,750.0, - ,1,F,52d5ebd2393ac7b6e0f36a09d9298703fa17b926d1e79118f8f329056a5a51c7,2024-05-12 17:22:51,2024-05-12 17:23:32,2024-05-12 17:23:59,CATD,ESCANER,ACTA PREP,0 days 00:00:41,0.68,0 days 00:01:08,1.13
'210127C0100,'210127C01004,'21,PUEBLA,'015,AMOZOC,'0127,'01,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,99,,,73,,46,,132,57,,,,,,7,3,sin_dato,417.0,730.0,750.0, - ,1,F,ac907ee4d44c9f02f1582f4fed1129b6dba53716c3ae3db2ca7eabdf169ad6c8,2024-05-12 17:23:34,2024-05-12 17:24:07,2024-05-12 17:24:55,CATD,ESCANER,ACTA PREP,0 days 00:00:33,0.55,0 days 00:01:21,1.35
'210127C0300,'210127C03004,'21,PUEBLA,'015,AMOZOC,'0127,'03,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,78,,,57,,43,,14,91,,,,,,4,2,sin_dato,289.0,730.0,750.0, - ,1,F,ece782616d8574ebd04e6bbb6ce73c35cbdbf7dd2d37080f938885470d83ce95,2024-05-12 17:24:15,2024-05-12 17:25:32,2024-05-12 17:27:08,CATD,ESCANER,ACTA PREP,0 days 00:01:17,1.28,0 days 00:02:53,2.88
'210127C0500,'210127C05004,'21,PUEBLA,'015,AMOZOC,'0127,'05,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,44,,,22,,29,,127,59,,,,,,14,3,sin_dato,298.0,730.0,750.0, - ,1,F,a55504ea3f5699de376341664c5b6ea19d55709aebc7bf6b21a540754553ee5e,2024-05-12 17:25:05,2024-05-12 17:25:39,2024-05-12 17:28:09,CATD,ESCANER,ACTA PREP,0 days 00:00:34,0.57,0 days 00:03:04,3.07
'210127C0700,'210127C07004,'21,PUEBLA,'015,AMOZOC,'0127,'07,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,27,,,36,,54,,23,50,,,,,,5,5,sin_dato,200.0,730.0,750.0, - ,1,F,1a047a6a7e2310838454665399e23b3afc91c82bea59ea186a670c87877b69e1,2024-05-12 17:26:29,2024-05-12 17:27:12,2024-05-12 17:28:12,CATD,ESCANER,ACTA PREP,0 days 00:00:43,0.72,0 days 00:01:43,1.72
'210127C0800,'210127C08004,'21,PUEBLA,'015,AMOZOC,'0127,'08,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,49,,,70,,120,,112,38,,,,,,9,4,sin_dato,402.0,730.0,750.0, - ,1,F,1d4bda85770ebe7cf6dabdf32925e952a10bb72cabe2a866c7b18d50943cc5cc,2024-05-12 17:26:36,2024-05-12 17:27:25,2024-05-12 17:28:47,CATD,ESCANER,ACTA PREP,0 days 00:00:49,0.82,0 days 00:02:11,2.18
'210127C0900,'210127C09004,'21,PUEBLA,'015,AMOZOC,'0127,'09,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,24,,,27,,121,,140,42,,,,,,0,2,sin_dato,356.0,730.0,750.0, - ,1,F,cdd98e3489c2e34f7cc342190aa91232119a6ec0e895e7f21e0a48f2cd8da44f,2024-05-12 17:27:38,2024-05-12 17:28:05,2024-05-12 17:29:42,CATD,ESCANER,ACTA PREP,0 days 00:00:27,0.45,0 days 00:02:04,2.07
'210128B0100,'210128B01004,'21,PUEBLA,'015,AMOZOC,'0128,'01,B,'00,1,4,sin_dato,544,sin_dato,sin_dato,sin_dato,,,sin_dato,,sin_dato,,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,544.0,564.0,TODOS ILEGIBLES O SIN DATO,0,F,850c519ca7d93b6cd31997adee4fb213aa3667b66232157637963a97cbc8eeaf,2024-05-12 17:27:14,2024-05-12 17:27:38,2024-05-12 17:28:04,CATD,ESCANER,ACTA PREP,0 days 00:00:24,0.4,0 days 00:00:50,0.83
'210128C0200,'210128C02004,'21,PUEBLA,'015,AMOZOC,'0128,'02,C,'00,1,4,sin_dato,543,sin_dato,sin_dato,41,,,101,,28,,24,24,,,,,,2,4,sin_dato,224.0,543.0,563.0, - ,1,F,c68459a95d93f6dfd0e2647346010c3eeaa6a4f3a59819366412142873aeceed,2024-05-12 17:28:00,2024-05-12 17:28:30,2024-05-12 17:29:04,CATD,ESCANER,ACTA PREP,0 days 00:00:30,0.5,0 days 00:01:04,1.07
'210130B0100,'210130B01004,'21,PUEBLA,'015,AMOZOC,'0130,'01,B,'00,2,4,sin_dato,706,sin_dato,sin_dato,103,,,15,,53,,120,108,,,,,,14,3,sin_dato,416.0,706.0,726.0, - ,1,F,f99a7d0733ecb3e976c927ba72e68f8f64c5af10df8e1554782e26397b2ee0fb,2024-05-12 17:29:02,2024-05-12 17:29:55,2024-05-12 17:30:18,CATD,ESCANER,ACTA PREP,0 days 00:00:53,0.88,0 days 00:01:16,1.27
'210130C0100,'210130C01004,'21,PUEBLA,'015,AMOZOC,'0130,'01,C,'00,2,4,sin_dato,706,sin_dato,sin_dato,36,,,109,,21,,66,45,,,,,,14,4,sin_dato,295.0,706.0,726.0, - ,1,F,7e8421dd1dfee0f44c05e6862c9667e1fc28a7bf8f0bcd24fa57b96dd9456587,2024-05-12 17:28:44,2024-05-12 17:30:20,2024-05-12 17:31:15,CATD,ESCANER,ACTA PREP,0 days 00:01:36,1.6,0 days 00:02:31,2.52
'210130C0200,'210130C02004,'21,PUEBLA,'015,AMOZOC,'0130,'02,C,'00,2,4,sin_dato,706,sin_dato,sin_dato,60,,,67,,28,,47,24,,,,,,5,4,sin_dato,235.0,706.0,726.0, - ,1,F,aa1f729bb20e919d985ce54bf68df693b2d2b16112962db706eb37a7b9503ad4,2024-05-12 17:30:23,2024-05-12 17:31:21,2024-05-12 17:33:16,CATD,ESCANER,ACTA PREP,0 days 00:00:58,0.97,0 days 00:02:53,2.88
'210130C0300,'210130C03004,'21,PUEBLA,'015,AMOZOC,'0130,'03,C,'00,2,4,sin_dato,705,sin_dato,sin_dato,49,,,18,,26,,25,106,,,,,,5,6,sin_dato,235.0,705.0,725.0, - ,1,F,2e4005a10df20216e52d1384bc9fdda6b63e27f04627d967b76dcd1d89c15dda,2024-05-12 16:06:07,2024-05-12 16:06:45,2024-05-12 16:06:46,CATD,ESCANER,ACTA PREP,0 days 00:00:38,0.63,0 days 00:00:39,0.65
