,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,MRPP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
4836,'211665C0100,'211665C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1665,'01,C,'00,1,3,sin_dato,697,sin_dato,sin_dato,18,6,11,42,4,59,10,47,38,64,,7,17,13,14,16,6,9,6,5,11,3,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,427.0,697.0,717.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d1b75f67f57b9231d82a95032263ac532173999565a619f5eeb68d2de8a584f3,2024-05-12 14:26:56,2024-05-12 14:59:59,2024-05-12 15:01:27,CATD,ESCANER,ACTA PREP,0 days 00:33:03,33.05
4837,'211665C0100,'211665C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1665,'01,C,'00,1,3,sin_dato,697,sin_dato,sin_dato,17,9,16,6,58,28,11,53,40,6,,13,8,5,1,7,3,2,6,5,0,2,9,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,1,sin_dato,312.0,697.0,717.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,892126e2d96c3714c3dd24c8c1a41034f5473f4bebc9d30e432b371cbb0dfa17,2024-05-12 14:27:58,2024-05-12 15:01:40,2024-05-12 15:08:50,CATD,ESCANER,ACTA PREP,0 days 00:33:42,33.7
4838,'211665C0100,'211665C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1665,'01,C,'00,1,3,sin_dato,697,sin_dato,sin_dato,20,18,11,59,55,62,6,63,38,36,,14,0,12,11,16,12,13,4,6,5,9,15,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,1,sin_dato,486.0,697.0,717.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f06d28e080a6b7c8aca02a86b1d4652cd00ff422b6f2fa2a0057ed12270dc470,2024-05-12 14:28:53,2024-05-12 15:02:13,2024-05-12 15:05:56,CATD,ESCANER,ACTA PREP,0 days 00:33:20,33.33
4839,'211666B0100,'211666B01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1666,'01,B,'00,1,3,sin_dato,724,sin_dato,sin_dato,5,12,1,12,51,30,13,37,21,69,,21,2,8,21,9,5,10,10,6,7,2,16,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,4,sin_dato,372.0,724.0,744.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,30b0e172ca8b0f4aefcfb166fce5ba4f4a8f609d25beedc0465869f85462fd40,2024-05-12 14:30:01,2024-05-12 15:02:43,2024-05-12 15:13:02,CATD,ESCANER,ACTA PREP,0 days 00:32:42,32.7
4840,'211666C0100,'211666C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1666,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,724.0,744.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
4841,'211666C0200,'211666C02003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1666,'02,C,'00,1,3,sin_dato,724,sin_dato,sin_dato,8,20,21,6,50,53,8,18,67,6,,16,20,21,1,12,10,1,0,3,10,2,7,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,1,sin_dato,368.0,724.0,744.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,51276ea767e4a919f9eb50ef9d4be8690d39b262c3be94c8be3c5417bcb9500f,2024-05-12 14:31:58,2024-05-12 15:07:34,2024-05-12 15:08:44,CATD,ESCANER,ACTA PREP,0 days 00:35:36,35.6
4842,'211666C0300,'211666C03003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1666,'03,C,'00,1,3,sin_dato,724,sin_dato,sin_dato,7,10,9,28,6,7,2,45,28,67,,5,6,7,19,9,9,10,1,5,7,13,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,3,sin_dato,307.0,724.0,744.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,240df5ee5fad82d9106410325680e9443a3eac4af035690ece6f5659082bdca0,2024-05-12 14:34:29,2024-05-12 15:08:17,2024-05-12 15:15:42,CATD,ESCANER,ACTA PREP,0 days 00:33:48,33.8
4843,'211666C0400,'211666C04003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1666,'04,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,724.0,744.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
4844,'211667B0100,'211667B01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1667,'01,B,'00,1,3,sin_dato,654,sin_dato,sin_dato,6,14,6,24,16,52,7,29,60,9,,25,11,1,14,19,12,1,5,11,3,7,8,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,3,sin_dato,348.0,654.0,674.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,265ed3d237f5264eff386ab0e3f521fd92c379dc25823c6493a903e1b50ffba2,2024-05-12 14:46:59,2024-05-12 15:18:36,2024-05-12 15:22:59,CATD,ESCANER,ACTA PREP,0 days 00:31:37,31.62
4845,'211667C0100,'211667C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1667,'01,C,'00,1,3,sin_dato,654,sin_dato,sin_dato,13,4,4,8,44,45,0,46,31,37,,10,19,2,1,6,9,4,0,4,10,10,9,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,3,sin_dato,324.0,654.0,674.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4d4c9421aaaf6d601de64cb9d9ea85166313640889723b5a21f1e1244dd5040b,2024-05-12 14:45:55,2024-05-12 15:17:06,2024-05-12 15:19:36,CATD,ESCANER,ACTA PREP,0 days 00:31:11,31.18
4846,'211667C0200,'211667C02003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1667,'02,C,'00,1,3,sin_dato,653,sin_dato,sin_dato,6,14,6,25,8,41,12,23,57,45,,25,10,6,7,15,5,13,11,6,6,12,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,0,sin_dato,355.0,653.0,673.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,365e56de93b02cde94714d16cf73317c376ad77e826a0597b2e0ed3157404f98,2024-05-12 14:44:42,2024-05-12 15:15:59,2024-05-12 15:17:13,CATD,ESCANER,ACTA PREP,0 days 00:31:17,31.28
4847,'211667C0300,'211667C03003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1667,'03,C,'00,1,3,sin_dato,653,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,653.0,673.0,TODOS ILEGIBLES O SIN DATO,0,F,13a51d10811d692b0bee1a83957623c6515e22367ce55266a22cb2ad7c66bcc3,2024-05-12 14:44:05,2024-05-12 15:14:49,2024-05-12 15:15:13,CATD,ESCANER,ACTA PREP,0 days 00:30:44,30.73
4848,'211667C0400,'211667C04003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1667,'04,C,'00,1,3,sin_dato,653,sin_dato,sin_dato,15,17,6,18,36,51,10,29,50,60,,24,11,3,12,13,6,8,13,12,3,11,16,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,2,sin_dato,432.0,653.0,673.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,99240c5957655162e8393048043b6dfb4f183b493b778d8d897b290fc68f3f4d,2024-05-12 14:43:16,2024-05-12 15:14:55,2024-05-12 15:15:59,CATD,ESCANER,ACTA PREP,0 days 00:31:39,31.65
4849,'211668B0100,'211668B01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'01,B,'00,1,3,sin_dato,710,sin_dato,sin_dato,20,5,13,31,2,13,14,13,57,21,,2,15,3,10,21,9,8,15,12,1,9,14,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,0,sin_dato,315.0,710.0,730.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bd41c4d8f8e50fdffaa25b519a7fc0d6540cb212eaa74c570b472b3b5d153578,2024-05-12 14:41:33,2024-05-12 15:14:46,2024-05-12 15:16:38,CATD,ESCANER,ACTA PREP,0 days 00:33:13,33.22
4850,'211668C0100,'211668C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'01,C,'00,1,3,sin_dato,710,sin_dato,sin_dato,14,18,16,30,39,23,19,5,27,27,,4,12,0,13,4,11,14,5,13,12,3,8,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,322.0,710.0,730.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1d36d9bf5e18085a691cd3db3dfc33f8a2843b31fb827cd0bb2279aad27824d6,2024-05-12 14:40:56,2024-05-12 15:15:36,2024-05-12 15:17:20,CATD,ESCANER,ACTA PREP,0 days 00:34:40,34.67
4851,'211668C0200,'211668C02003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'02,C,'00,1,3,sin_dato,709,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,709.0,729.0,TODOS ILEGIBLES O SIN DATO,0,F,89e68c52a91d0a2524d554ed4263d174e5da68443ea7343e6c3dc725e8d4be3a,2024-05-12 14:40:15,2024-05-12 15:13:17,2024-05-12 15:13:43,CATD,ESCANER,ACTA PREP,0 days 00:33:02,33.03
4852,'211668C0300,'211668C03003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'03,C,'00,1,3,sin_dato,709,sin_dato,sin_dato,6,14,17,7,45,63,11,12,43,45,,28,15,14,2,2,6,11,2,4,7,7,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,1,sin_dato,369.0,709.0,729.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6fedfdabc69590cbf33d87689aaf117ad0f5da46b3506233f71a3abbc9c46176,2024-05-12 14:39:36,2024-05-12 15:13:03,2024-05-12 15:16:33,CATD,ESCANER,ACTA PREP,0 days 00:33:27,33.45
4853,'211668C0400,'211668C04003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'04,C,'00,1,3,sin_dato,709,sin_dato,sin_dato,9,14,4,23,9,67,4,66,40,24,,17,12,20,5,12,10,6,3,13,6,8,14,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,0,sin_dato,392.0,709.0,729.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,23e27b087df83867bd3b538043e6dd0ac755709645b4a4fe9b09ea80350f4e7e,2024-05-12 14:38:36,2024-05-12 15:12:17,2024-05-12 15:13:03,CATD,ESCANER,ACTA PREP,0 days 00:33:41,33.68
4854,'211668C0500,'211668C05003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1668,'05,C,'00,1,3,sin_dato,709,sin_dato,sin_dato,10,16,2,66,26,21,20,27,64,27,,22,8,5,12,4,8,4,12,5,14,5,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,0,sin_dato,383.0,709.0,729.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a0c2b41fa98e4b6db1fc52bd223d9389d624b9288a915a1c6dc9d8653d9b405b,2024-05-12 14:37:30,2024-05-12 15:11:05,2024-05-12 15:13:47,CATD,ESCANER,ACTA PREP,0 days 00:33:35,33.58
4855,'211669B0100,'211669B01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,B,'00,1,3,sin_dato,664,sin_dato,sin_dato,15,18,4,35,53,2,5,43,30,10,,6,10,19,17,15,4,12,8,4,9,1,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,2,sin_dato,326.0,664.0,684.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ae5cfeee9fd36e58c6ae9f1ecb5f458a2b5bbc6b2b2713c5c638456f1977296e,2024-05-12 14:36:45,2024-05-12 15:09:21,2024-05-12 15:14:36,CATD,ESCANER,ACTA PREP,0 days 00:32:36,32.6
4856,'211669C0100,'211669C01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,C,'00,1,3,sin_dato,664,sin_dato,sin_dato,12,12,10,47,63,58,17,34,10,29,,11,15,18,18,13,7,1,12,sin_dato,5,11,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,3,sin_dato,412.0,664.0,684.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e8d090f7a22320517baa76448b6dad95342178ad4ba0123b76121743efeed09f,2024-05-12 14:35:53,2024-05-12 15:08:49,2024-05-12 15:17:32,CATD,ESCANER,ACTA PREP,0 days 00:32:56,32.93
4857,'211669C0200,'211669C02003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'02,C,'00,1,3,sin_dato,664,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,664.0,684.0,TODOS ILEGIBLES O SIN DATO,0,F,30efd79f3c87834c521e6aa4dd0e0d4f06af0ce2564e4b638f75c295acc9de1a,2024-05-12 14:35:07,2024-05-12 15:07:59,2024-05-12 15:13:52,CATD,ESCANER,ACTA PREP,0 days 00:32:52,32.87
4858,'211669C0300,'211669C03003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'03,C,'00,1,3,sin_dato,664,sin_dato,sin_dato,6,17,6,28,11,35,13,25,41,34,,4,1,3,7,7,0,9,6,7,5,10,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,3,sin_dato,300.0,664.0,684.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bce540cc8a5b7755e0770e612f958fa891455a6ae2a99c58124ecd0e3de53b0d,2024-05-12 14:34:25,2024-05-12 15:08:36,2024-05-12 15:16:58,CATD,ESCANER,ACTA PREP,0 days 00:34:11,34.18
4859,'211669C0400,'211669C04003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'04,C,'00,1,3,sin_dato,664,sin_dato,sin_dato,14,4,5,14,44,36,3,22,17,34,,2,7,19,14,16,6,4,10,6,7,1,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,1,sin_dato,291.0,664.0,684.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,38b62c99d25a1ad6bc710a3586d0c195fbad8fcddc728fe987b44f7918dee6fd,2024-05-12 14:32:39,2024-05-12 15:07:28,2024-05-12 15:08:00,CATD,ESCANER,ACTA PREP,0 days 00:34:49,34.82
4860,'211669C0500,'211669C05003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'05,C,'00,1,3,sin_dato,663,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,663.0,683.0,TODOS ILEGIBLES O SIN DATO,0,F,3d30ebf74a67ead63657b0965950a9ab68081b73f211b3f524e49a0796a389f0,2024-05-12 14:31:53,2024-05-12 15:06:54,2024-05-12 15:18:07,CATD,ESCANER,ACTA PREP,0 days 00:35:01,35.02
4861,'211669E0100,'211669E01003,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,E,'00,1,3,sin_dato,635,sin_dato,sin_dato,7,17,17,6,5,7,10,16,40,25,,27,4,9,2,18,1,8,8,11,13,8,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,3,sin_dato,271.0,695.0,715.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d91e109855761f7902f434660837b24f023c4cf796da1fa3791e7162616ef4b2,2024-05-12 14:31:04,2024-05-12 15:06:36,2024-05-12 15:07:33,CATD,ESCANER,ACTA PREP,0 days 00:35:32,35.53
4862,'211669E0101,'211669E01013,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,E,'01,1,3,sin_dato,sin_dato,sin_dato,sin_dato,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_dato,0.0,695.0,715.0, - ,1,F,c638c0d661358b32282dfa25b4d3b49f83179fdb1a01fe518b85183a284cfb3b,2024-05-12 14:30:14,2024-05-12 15:02:30,2024-05-12 15:12:59,CATD,ESCANER,ACTA PREP,0 days 00:32:16,32.27
4863,'211669E0102,'211669E01023,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,E,'02,1,3,sin_dato,635,sin_dato,sin_dato,6,20,17,6,43,22,8,11,40,41,,22,0,11,11,2,10,3,2,1,14,12,15,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,1,sin_dato,319.0,695.0,715.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fbf9b7794ba6a91d3fa86fedbe19cdb562b4741910b9d6770b09ba1fcac26ce5,2024-05-12 14:28:26,2024-05-12 15:03:10,2024-05-12 15:05:05,CATD,ESCANER,ACTA PREP,0 days 00:34:44,34.73
4864,'211669E0103,'211669E01033,'21,PUEBLA,'018,CHOLULA DE RIVADAVIA,'1669,'01,E,'03,1,3,sin_dato,635,sin_dato,sin_dato,6,20,17,6,43,22,8,11,40,41,,22,0,11,11,2,10,3,2,1,14,12,15,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,1,sin_dato,319.0,695.0,715.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3522eb51b1c44a61d27fa1a2444c7efed216c941320af43b3730c71bbb5e3ee6,2024-05-12 14:27:37,2024-05-12 15:02:17,2024-05-12 15:13:23,CATD,ESCANER,ACTA PREP,0 days 00:34:40,34.67
