,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
4095,'210977C0200,'210977C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0977,'02,C,'00,1,2,sin_dato,663,sin_dato,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_dato,0.0,663.0,683.0, - ,1,F,82748ec5604eeefea1d7713fee4a88514711c1707f199678392c6a62b8e03422,2024-05-12 10:50:28,2024-05-12 10:51:30,2024-05-12 11:14:40,CATD,ESCANER,ACTA PREP,0 days 00:01:02,1.03
4096,'210977C0300,'210977C03002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0977,'03,C,'00,1,2,sin_dato,663,sin_dato,sin_dato,10,27,16,27,36,101,13,9,10,17,4,6,6,1,2,1,2,0,8,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,sin_dato,320.0,663.0,683.0, - ,1,F,b49c6fab5c02aad8d67d8dd0ca8a847463065e9b2355fd13a6898bf39f5db28d,2024-05-12 10:51:58,2024-05-12 10:53:01,2024-05-12 11:14:36,CATD,ESCANER,ACTA PREP,0 days 00:01:03,1.05
4097,'210978B0100,'210978B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0978,'01,B,'00,1,2,sin_dato,607,sin_dato,sin_dato,14,15,19,26,33,45,27,23,30,7,8,1,7,2,1,1,7,4,4,4,1,15,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,8,7,sin_dato,309.0,607.0,627.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7364030b024a602f8471e7858c95ea10032a571a981fa5478711cae923d66abb,2024-05-12 10:53:34,2024-05-12 10:54:53,2024-05-12 11:00:40,CATD,ESCANER,ACTA PREP,0 days 00:01:19,1.32
4098,'210978C0100,'210978C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0978,'01,C,'00,1,2,sin_dato,606,sin_dato,sin_dato,2,5,0,11,0,82,0,24,26,28,1,1,1,7,3,8,1,1,1,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,sin_dato,233.0,606.0,626.0, - ,1,F,799471f62f970b4edbbab91d7801b02c97575cd3dc4612709965f00fb928737b,2024-05-12 10:55:38,2024-05-12 10:57:08,2024-05-12 10:59:18,CATD,ESCANER,ACTA PREP,0 days 00:01:30,1.5
4099,'210979B0100,'210979B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0979,'01,B,'00,1,2,sin_dato,589,sin_dato,sin_dato,20,23,15,26,24,7,5,22,19,27,5,3,3,7,7,1,5,4,7,0,2,3,ilegible,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,6,sin_dato,243.0,589.0,609.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,af43e43ef6a778accf84f602b30b81f04eb0baadc99ceca50ae8748248638b1e,2024-05-12 10:57:03,2024-05-12 11:00:06,2024-05-12 11:22:24,CATD,ESCANER,ACTA PREP,0 days 00:03:03,3.05
4100,'210979C0100,'210979C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0979,'01,C,'00,1,2,sin_dato,588,sin_dato,sin_dato,6,12,10,31,22,4,21,20,28,3,8,0,6,7,4,2,4,4,4,7,3,19,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,1,sin_dato,233.0,588.0,608.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b3df400041d33d73c3bb037a4d237e58b9cf6133675ea9ac6ee9c86f7c21a90d,2024-05-12 10:58:17,2024-05-12 10:59:18,2024-05-12 11:01:57,CATD,ESCANER,ACTA PREP,0 days 00:01:01,1.02
4101,'210980B0100,'210980B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0980,'01,B,'00,1,2,sin_dato,714,sin_dato,sin_dato,3,30,19,10,13,170,9,14,6,19,0,7,0,6,2,7,8,4,8,7,8,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,3,sin_dato,376.0,714.0,734.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a0ac51738fcbc4ac959866d169b6eda2fead62fc1d5989795ae327539421eea9,2024-05-12 12:04:28,2024-05-12 12:07:12,2024-05-12 12:12:37,CATD,ESCANER,ACTA PREP,0 days 00:02:44,2.73
4102,'210980C0100,'210980C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'0980,'01,C,'00,1,2,sin_dato,713,sin_dato,sin_dato,11,21,10,40,28,158,21,11,6,35,5,2,1,1,0,0,7,6,9,5,9,1,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,5,sin_dato,399.0,713.0,733.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3ed1f8bb8d1ae33bcb34ac6b20961d76b17e82d4e0e5040105e6468d2768f6cf,2024-05-12 12:05:17,2024-05-12 12:07:23,2024-05-12 12:13:32,CATD,ESCANER,ACTA PREP,0 days 00:02:06,2.1
4103,'210981B0100,'210981B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0981,'01,B,'00,1,2,sin_dato,567,sin_dato,sin_dato,5,22,3,9,27,174,13,21,28,33,4,2,6,7,6,3,1,7,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,sin_dato,396.0,567.0,587.0, - ,1,F,1f5dfdc56bc9b3421f98a2f249769de255d524ca9eca6e29b781199f0e36195f,2024-05-12 11:18:45,2024-05-12 11:25:11,2024-05-12 11:28:57,CATD,ESCANER,ACTA PREP,0 days 00:06:26,6.43
4104,'210981C0100,'210981C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0981,'01,C,'00,1,2,sin_dato,566,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,566.0,586.0,TODOS ILEGIBLES O SIN DATO,0,F,a838c1ca919003f0aa5568412446aaf1494be007b9475178f5c05babe05b7ba1,2024-05-12 11:17:54,2024-05-12 11:18:58,2024-05-12 11:44:12,CATD,ESCANER,ACTA PREP,0 days 00:01:04,1.07
4105,'210981C0200,'210981C02002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0981,'02,C,'00,1,2,sin_dato,566,sin_dato,sin_dato,1,17,15,20,32,180,17,12,29,29,2,4,0,6,1,3,1,7,6,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,sin_dato,421.0,566.0,586.0, - ,1,F,5d682f728a0cd6dfaa3bcf679b87f6b4a6067795ccf5a3760c9e452cb73de19c,2024-05-12 11:17:00,2024-05-12 11:18:23,2024-05-12 11:20:04,CATD,ESCANER,ACTA PREP,0 days 00:01:23,1.38
4106,'210982B0100,'210982B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0982,'01,B,'00,1,2,sin_dato,542,sin_dato,sin_dato,21,15,5,22,3,119,18,28,6,3,6,6,6,3,2,4,6,4,4,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,sin_dato,307.0,542.0,562.0, - ,1,F,0129bfca16be8e8fe4d1d11d4c6a3d1d91db7a1d11a6d41c5c1c4b51436e33f5,2024-05-12 11:15:56,2024-05-12 11:17:52,2024-05-12 11:19:57,CATD,ESCANER,ACTA PREP,0 days 00:01:56,1.93
4107,'210982C0100,'210982C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0982,'01,C,'00,1,2,sin_dato,542,sin_dato,sin_dato,13,12,14,8,7,105,6,30,21,23,2,4,4,4,0,1,4,4,2,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,sin_dato,285.0,542.0,562.0, - ,1,,82cb5caf590a87371b4a8c0794897c086a209b4b41a01a8bd7ca55d75692d314,2024-05-12 11:14:16,2024-05-12 11:15:33,2024-05-12 11:17:42,CATD,ESCANER,ACTA PREP,0 days 00:01:17,1.28
4108,'210982C0200,'210982C02002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0982,'02,C,'00,1,2,sin_dato,542,sin_dato,sin_dato,16,20,22,14,19,157,16,1,8,6,6,3,4,0,5,1,1,6,6,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,sin_dato,345.0,542.0,562.0, - ,1,,e841a70cf29108ffc54871daeccaee507b8e86f4e3096b45c2477b6a0904053f,2024-05-12 12:13:56,2024-05-12 12:16:18,2024-05-12 12:21:16,CATD,ESCANER,ACTA PREP,0 days 00:02:22,2.37
4109,'210983B0100,'210983B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0983,'01,B,'00,1,2,sin_dato,578,sin_dato,sin_dato,23,0,14,23,32,26,15,26,33,23,1,2,5,6,7,1,7,4,1,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sin_dato,270.0,578.0,598.0, - ,1,,b0f5ba934e6c28fe1f0748066ecf388497c6d9572852c29f4f51f77370807493,2024-05-12 12:12:51,2024-05-12 12:14:31,2024-05-12 12:46:33,CATD,ESCANER,ACTA PREP,0 days 00:01:40,1.67
4110,'210983C0100,'210983C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0983,'01,C,'00,1,2,sin_dato,578,sin_dato,sin_dato,23,0,14,23,32,26,15,26,33,23,1,2,5,6,7,1,7,4,1,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sin_dato,270.0,578.0,598.0, - ,1,,906b324a53416ea026ebc4b43fd7d68daf1a7ef332110d55171bd1640674a539,2024-05-12 11:17:11,2024-05-12 11:20:20,2024-05-12 11:25:35,CATD,ESCANER,ACTA PREP,0 days 00:03:09,3.15
4111,'210983C0200,'210983C02002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0983,'02,C,'00,1,2,sin_dato,577,sin_dato,sin_dato,1,22,21,26,17,118,5,7,17,12,6,2,2,5,0,2,2,3,1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,sin_dato,293.0,577.0,597.0, - ,1,,45f8ac169eb1deb3781ca3c9ec0ae7578cd8d09290703cd2acaa7f21676220b7,2024-05-12 11:20:40,2024-05-12 11:21:42,2024-05-12 11:22:55,CATD,ESCANER,ACTA PREP,0 days 00:01:02,1.03
4112,'210984B0100,'210984B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0984,'01,B,'00,1,2,sin_dato,435,sin_dato,sin_dato,4,17,18,23,23,14,15,18,1,16,1,5,1,4,5,3,4,2,5,2,0,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,3,sin_dato,201.0,435.0,455.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,dee3db08be9c87d50615965111eb0b66d151018da9bce54a63693df3826c4df9,2024-05-12 12:13:31,2024-05-12 12:15:16,2024-05-12 12:16:28,CATD,ESCANER,ACTA PREP,0 days 00:01:45,1.75
4113,'210984C0100,'210984C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0984,'01,C,'00,1,2,sin_dato,435,sin_dato,sin_dato,4,17,18,23,23,14,15,18,1,16,1,5,1,4,5,3,4,2,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,sin_dato,201.0,434.0,454.0, - ,1,,d147d02c6fe14e2680379966e4879783c8e64365e3775a8f62ab8be6bdb07cb8,2024-05-12 11:21:50,2024-05-12 11:25:14,2024-05-12 11:35:35,CATD,ESCANER,ACTA PREP,0 days 00:03:24,3.4
4114,'210985B0100,'210985B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0985,'01,B,'00,1,2,sin_dato,430,sin_dato,sin_dato,2,8,18,16,15,114,14,14,10,8,3,2,5,3,4,5,1,3,4,2,1,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,3,sin_dato,263.0,430.0,450.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,540e9a6f0376ecc03be5f8a912a2e5062f84b9be91ea76cac501a496a88538a2,2024-05-12 12:15:17,2024-05-12 12:18:16,2024-05-12 12:49:10,CATD,ESCANER,ACTA PREP,0 days 00:02:59,2.98
4115,'210985C0100,'210985C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0985,'01,C,'00,1,2,sin_dato,430,sin_dato,sin_dato,2,8,18,16,15,114,14,14,10,8,3,2,5,3,4,5,1,3,4,2,1,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,3,sin_dato,263.0,429.0,449.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,880d4aac4be540801a37308f9883c7abff8ea58c542af0418e546096e43e65a8,2024-05-12 11:24:15,2024-05-12 11:27:17,2024-05-12 11:30:27,CATD,ESCANER,ACTA PREP,0 days 00:03:02,3.03
4116,'210986B0100,'210986B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0986,'01,B,'00,1,2,sin_dato,457,sin_dato,sin_dato,1,1,20,13,1,135,11,15,12,15,2,1,3,3,0,0,3,5,2,2,2,6,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,4,sin_dato,261.0,457.0,477.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,864196246d9a5673136f7d3d503aeb12e249ae44099b2a047f0246cc54c75607,2024-05-12 12:17:11,2024-05-12 12:22:38,2024-05-12 12:25:16,CATD,ESCANER,ACTA PREP,0 days 00:05:27,5.45
4117,'210986C0100,'210986C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0986,'01,C,'00,1,2,sin_dato,457,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,457.0,477.0,TODOS ILEGIBLES O SIN DATO,0,,7d7803fbbbb177269090d44101f9b0a832ace18127a45c7e5c2322c8efb37947,2024-05-12 11:13:20,2024-05-12 11:14:19,2024-05-12 11:15:23,CATD,ESCANER,ACTA PREP,0 days 00:00:59,0.98
4118,'210987B0100,'210987B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0987,'01,B,'00,1,2,sin_dato,391,sin_dato,sin_dato,8,12,3,17,3,78,12,12,13,22,5,5,1,4,2,4,0,2,3,1,2,3,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,4,sin_dato,217.0,391.0,411.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,e1f38349fd667b82040aa7cc93812aa170045fa9950f092c8fc4a623ddd2c8a0,2024-05-12 11:14:29,2024-05-12 11:17:03,2024-05-12 11:18:34,CATD,ESCANER,ACTA PREP,0 days 00:02:34,2.57
4119,'210988B0100,'210988B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0988,'01,B,'00,1,2,sin_dato,394,sin_dato,sin_dato,14,7,4,13,21,19,13,1,8,16,5,4,0,3,2,1,2,1,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,sin_dato,152.0,394.0,414.0, - ,1,,1a1a265448170aff93d4cedb7c03da5c67bc8de20647576a19bc4ce4d991fdb6,2024-05-12 11:15:29,2024-05-12 11:17:18,2024-05-12 11:23:58,CATD,ESCANER,ACTA PREP,0 days 00:01:49,1.82
4120,'210989B0100,'210989B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0989,'01,B,'00,1,2,sin_dato,359,sin_dato,sin_dato,6,12,9,11,17,69,13,17,8,19,4,3,3,2,1,3,2,3,4,1,1,7,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,4,sin_dato,222.0,359.0,379.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,e958b10425bd6fd6b6f654971f88d2d7aaee62b4e18756b43a6cd14d3c4b43c9,2024-05-12 11:16:51,2024-05-12 11:18:25,2024-05-12 11:43:17,CATD,ESCANER,ACTA PREP,0 days 00:01:34,1.57
4121,'210990B0100,'210990B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0990,'01,B,'00,1,2,sin_dato,352,sin_dato,sin_dato,12,6,4,6,3,16,0,10,9,1,4,3,4,4,1,4,4,4,1,1,3,10,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,4,5,sin_dato,119.0,352.0,372.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,9b344cf2303e98b1173739ec102e0dfa057b5d5a231cd3fb3d3c30035ab62bd8,2024-05-12 11:17:48,2024-05-12 11:20:12,2024-05-12 11:21:26,CATD,ESCANER,ACTA PREP,0 days 00:02:24,2.4
4122,'210991B0100,'210991B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0991,'01,B,'00,1,2,sin_dato,451,sin_dato,sin_dato,4,18,7,17,23,134,5,15,21,2,2,4,5,3,1,2,4,1,3,1,4,8,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,289.0,451.0,471.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,dfad7eb98d9d45c4d5dd3c89be82236e9aed0a485f08f63aa521a5d54bf732ae,2024-05-12 11:18:50,2024-05-12 11:22:36,2024-05-12 11:24:54,CATD,ESCANER,ACTA PREP,0 days 00:03:46,3.77
4123,'210992B0100,'210992B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0992,'01,B,'00,1,2,sin_dato,531,sin_dato,sin_dato,14,7,1,3,2,150,6,24,28,12,5,6,4,3,1,3,3,1,5,2,6,16,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,4,sin_dato,309.0,531.0,551.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,53349fd5d3d20fef2b34492cf59f45329a404a2110af19e7695ea0a2821efb01,2024-05-12 11:20:31,2024-05-12 11:22:06,2024-05-12 11:52:25,CATD,ESCANER,ACTA PREP,0 days 00:01:35,1.58
4124,'210993B0100,'210993B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0993,'01,B,'00,1,2,sin_dato,516,sin_dato,sin_dato,19,3,15,10,3,133,2,17,20,8,5,1,0,3,5,2,5,1,4,2,4,13,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,6,sin_dato,288.0,516.0,536.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,7e9e079fc8c6d726bbf8004ffacb7538dc1905258516baf1afa12ec773e3680f,2024-05-12 11:21:37,2024-05-12 11:23:10,2024-05-12 11:48:11,CATD,ESCANER,ACTA PREP,0 days 00:01:33,1.55
4125,'210993C0100,'210993C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0993,'01,C,'00,1,2,sin_dato,313,sin_dato,sin_dato,10,5,12,29,28,96,17,5,18,29,3,6,6,3,5,1,4,1,3,4,5,11,0,0,0,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,6,sin_dato,313.0,515.0,535.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,131483d96ac5254cc358058bec22412b8b43b921a6d8ab5015faea0bdf29e837,2024-05-12 11:22:34,2024-05-12 11:25:20,2024-05-12 11:52:56,CATD,ESCANER,ACTA PREP,0 days 00:02:46,2.77
4126,'210994B0100,'210994B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'0994,'01,B,'00,1,2,sin_dato,530,sin_dato,sin_dato,4,5,6,28,12,114,13,11,23,15,2,4,6,4,6,1,5,2,5,4,3,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,5,sin_dato,282.0,530.0,550.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,4ceea58e4987c9b366a18048af942184b0153cf49e34eeb0dcbf93241cbdee14,2024-05-12 11:23:38,2024-05-12 11:25:36,2024-05-12 11:36:13,CATD,ESCANER,ACTA PREP,0 days 00:01:58,1.97
