AYUNTAMIENTOS
03/06/2024 20:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8352,7897,12,7885,94.4085,6958,83.3093,13.6254,927,4169515,2687769.0,2682757.0,64.4623

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,CAND_IND_1,CAND_IND_2,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210967B0100,'210967B01004,'21,PUEBLA,'115,PUEBLA,'0967,'01,B,'00,1,4,179,177,7,184,58,10,3,6,4,8,0,65,0,3,-,-,2,4,0,0,0,3,0,0,0,0,0,4,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,184,183,329,20, - ,1,F,b69dd15eea907eccbaa02d23d9293815eaf6c6af7795beaf2f0131a7942fa2ae,02/06/2024 23:06:38,02/06/2024 23:08:36,03/06/2024 00:57:25,CASILLA,MOVIL,ACTA PREP
'210969B0100,'210969B01004,'21,PUEBLA,'115,PUEBLA,'0969,'01,B,'00,1,4,198,200,5,205,60,5,0,9,10,9,0,80,2,3,-,-,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,1,1,0,0,8,205,205,369,20, - ,1,F,3c5caf426e4c43adde062863cf90be7dbac0e3c0ff57ce5c2193b8ef2fa9a484,03/06/2024 03:29:52,03/06/2024 04:49:51,03/06/2024 04:53:46,CATD,ESCANER,ACTA PREP
'210970B0100,'210970B01004,'21,PUEBLA,'115,PUEBLA,'0970,'01,B,'00,1,4,327,312,6,318,70,13,4,9,11,16,3,130,3,14,-,-,3,1,0,0,0,2,1,0,0,0,0,7,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,2,0,0,2,2,0,0,3,1,0,10,319,319,611,20, - ,1,F,15992b87e68810378a58e5752768456de186bfb40a62daa0b38829c4fb903d6d,03/06/2024 01:53:59,03/06/2024 01:57:28,03/06/2024 02:07:44,CATD,ESCANER,ACTA PREP
'210971B0100,'210971B01004,'21,PUEBLA,'115,PUEBLA,'0971,'01,B,'00,1,4,175,172,6,178,43,6,0,8,5,11,0,82,1,1,-,-,0,3,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,6,178,178,319,20, - ,1,F,3617da42142fa834b40bd72bb5bf937085f63684397a05424836cc35720f7475,02/06/2024 21:27:26,02/06/2024 21:34:41,02/06/2024 21:39:12,CASILLA,MOVIL,ACTA PREP
'210972B0100,'210972B01004,'21,PUEBLA,'115,PUEBLA,'0972,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,-,-,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,SIN DATO,0,474,20,TODOS ILEGIBLES O SIN DATO,0,F,fd490ab68722a8f271dc818e23e05e8c2f6514aee8d37b30139760765a2634cc,03/06/2024 07:09:17,03/06/2024 08:15:46,03/06/2024 08:52:23,CATD,ESCANER,ACTA PREP
'210972C0100,'210972C01004,'21,PUEBLA,'115,PUEBLA,'0972,'01,C,'00,1,4,192,316,5,321,74,9,1,23,5,18,1,144,0,1,-,-,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,314,299,474,20, - ,1,F,96e267ead8edb3ff64497c799044a62f48f572090adc9aefbf79537cda7983e9,03/06/2024 07:12:32,03/06/2024 08:20:43,03/06/2024 08:24:17,CATD,ESCANER,ACTA PREP
'210973B0100,'210973B01004,'21,PUEBLA,'115,PUEBLA,'0973,'01,B,'00,1,4,248,384,3,387,93,20,1,12,11,28,0,179,8,0,-,-,2,5,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,7,388,388,601,20, - ,1,F,3885b5930e74a487118befc7e04341b8454d1932b8aedac63c678f4112418bf9,03/06/2024 05:02:00,03/06/2024 05:05:26,03/06/2024 05:09:12,CATD,ESCANER,ACTA PREP
'210973C0100,'210973C01004,'21,PUEBLA,'115,PUEBLA,'0973,'01,C,'00,1,4,221,387,5,392,133,10,6,9,11,27,0,162,3,1,-,-,6,4,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,410,410,601,20, - ,1,F,0c22b53c2c949721ff2a26bacea8ddf60182129e5d7da0d70ee0b3bf719cc9fe,03/06/2024 01:27:06,03/06/2024 01:31:25,03/06/2024 01:33:38,CASILLA,MOVIL,ACTA PREP
'210973C0200,'210973C02004,'21,PUEBLA,'115,PUEBLA,'0973,'02,C,'00,1,4,221,409,5,414,103,17,5,5,16,31,1,179,6,4,-,-,5,6,0,0,0,1,0,0,0,0,0,5,2,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,5,0,0,3,0,0,1,0,0,0,11,415,415,600,20, - ,1,F,b5860f12087ffee5f331f8ad0bf2a0fee79dc696841898d56864c5e70d20cac4,03/06/2024 01:33:04,03/06/2024 01:39:07,03/06/2024 02:11:24,CASILLA,MOVIL,ACTA PREP
'210974B0100,'210974B01004,'21,PUEBLA,'115,PUEBLA,'0974,'01,B,'00,1,4,226,408,5,413,114,18,1,10,20,30,SIN DATO,176,4,3,-,-,2,6,1,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,6,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,13,410,410,606,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0c6f55d028dcb61d56abdeee6451d2e28e8e29817d487f9f791f6cfb0c1c0fb7,02/06/2024 22:32:22,02/06/2024 22:35:55,02/06/2024 22:38:57,CASILLA,MOVIL,ACTA PREP
'210974C0100,'210974C01004,'21,PUEBLA,'115,PUEBLA,'0974,'01,C,'00,1,4,232,398,9,407,112,22,3,7,34,19,SIN DATO,175,1,SIN DATO,-,-,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,1,1,SIN DATO,SIN DATO,1,5,1,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,12,6,407,605,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,254502a8640868e509e714897ee2b017037b11cb71d2e1ec0ad864d76642f489,02/06/2024 22:59:02,02/06/2024 23:00:53,02/06/2024 23:04:26,CASILLA,MOVIL,ACTA PREP
'210975B0100,'210975B01004,'21,PUEBLA,'115,PUEBLA,'0975,'01,B,'00,1,4,168,294,5,299,73,15,0,8,11,16,2,136,1,4,-,-,1,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,10,300,299,434,20, - ,1,F,27b1bbe369e1f83457d49fbc71d30854323dae72ffc52f16ffaa99f93206b4cd,02/06/2024 23:47:33,02/06/2024 23:49:32,03/06/2024 01:17:07,CASILLA,MOVIL,ACTA PREP
'210975C0100,'210975C01004,'21,PUEBLA,'115,PUEBLA,'0975,'01,C,'00,1,4,189,272,6,278,65,12,1,10,8,20,2,125,2,2,-,-,3,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,5,279,279,434,20, - ,1,F,d7f50522d6a31c482955d3787cd4607b1fdc094455d4bbb5af49a1a084debe76,02/06/2024 23:47:43,02/06/2024 23:49:32,03/06/2024 01:16:00,CASILLA,MOVIL,ACTA PREP
'210976B0100,'210976B01004,'21,PUEBLA,'115,PUEBLA,'0976,'01,B,'00,1,4,237,420,4,424,102,12,3,9,23,25,1,198,4,2,-,-,1,4,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,9,1,0,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,14,423,423,627,20, - ,1,F,bf27bc24861f748318ae63fa2e7f95b1630036e511664b2865bc28f184189f0b,03/06/2024 04:08:47,03/06/2024 05:31:13,03/06/2024 05:51:34,CATD,ESCANER,ACTA PREP
'210976C0100,'210976C01004,'21,PUEBLA,'115,PUEBLA,'0976,'01,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,111,13,1,13,21,20,1,202,2,1,-,-,2,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,1,4,SIN DATO,413,627,20, - ,1,F,a07c3ede2b4df2576399a6b7c3575d9ef36b8d616fa5e1b7400eef19ca045890,03/06/2024 04:07:30,03/06/2024 05:28:04,03/06/2024 05:33:28,CATD,ESCANER,ACTA PREP
'210976C0200,'210976C02004,'21,PUEBLA,'115,PUEBLA,'0976,'02,C,'00,1,4,262,398,8,398,91,13,2,6,31,19,0,187,1,4,-,-,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,12,396,396,626,20, - ,1,F,b72510020acbe3098f0495eb528cb763e83f6fd80addfd26d8bf545a2ee6cbd2,03/06/2024 04:06:34,03/06/2024 05:27:43,03/06/2024 05:32:04,CATD,ESCANER,ACTA PREP
'210977B0100,'210977B01004,'21,PUEBLA,'115,PUEBLA,'0977,'01,B,'00,1,4,275,213,4,217,67,15,4,16,27,37,0,276,0,2,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,317,450,664,20, - ,1,F,dbc0a13e075a9b3fdd536e5c084e8dbbcd89547239d21ec0bd046de3853960ef,03/06/2024 03:30:04,03/06/2024 04:49:22,03/06/2024 04:50:16,CATD,ESCANER,ACTA PREP
'210977C0100,'210977C01004,'21,PUEBLA,'115,PUEBLA,'0977,'01,C,'00,1,4,279,418,5,423,105,19,1,16,17,18,2,192,5,2,-,-,4,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,SIN DATO,12,SIN DATO,418,663,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c0f77fdaf79d424970f62d48cf7a71b6019e30c25a628f253b8660e0abf7a2b0,03/06/2024 03:27:21,03/06/2024 04:48:12,03/06/2024 05:09:39,CATD,ESCANER,ACTA PREP
'210977C0200,'210977C02004,'21,PUEBLA,'115,PUEBLA,'0977,'02,C,'00,1,4,293,404,8,412,93,10,1,8,20,31,1,193,2,2,-,-,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,0,0,0,0,1,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,19,SIN DATO,395,663,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d3e767b0a48e6f8b92cb6783d79bdf5625cf40042b278549c8d539ff70ba474a,03/06/2024 03:32:49,03/06/2024 04:54:00,03/06/2024 05:09:25,CATD,ESCANER,ACTA PREP
'210977C0300,'210977C03004,'21,PUEBLA,'115,PUEBLA,'0977,'03,C,'00,1,4,300,393,4,397,69,11,2,16,18,32,0,200,5,5,-,-,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,8,391,391,663,20, - ,1,F,cea0c1e71cad0441e64504ca04aff3931b443f8002bb289dc7251f9ab23086b0,03/06/2024 03:31:16,03/06/2024 04:51:59,03/06/2024 04:53:03,CATD,ESCANER,ACTA PREP
'210978B0100,'210978B01004,'21,PUEBLA,'115,PUEBLA,'0978,'01,B,'00,1,4,230,405,5,410,95,12,3,10,21,23,3,184,4,2,-,-,0,6,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,380,607,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,04d8432f6cee24e1da2b8217e49649c668126ffbdce9a9a01cbf32a131765595,03/06/2024 03:58:07,03/06/2024 05:19:45,03/06/2024 05:36:15,CATD,ESCANER,ACTA PREP
'210978C0100,'210978C01004,'21,PUEBLA,'115,PUEBLA,'0978,'01,C,'00,1,4,269,365,6,371,97,13,2,10,23,20,1,160,2,3,-,-,2,2,1,0,0,4,0,0,0,0,0,3,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,9,369,369,606,20, - ,1,F,a11a375cb27fcd6758a9ea888553c4337100908eae79d5d1211f5d17afcf25d5,03/06/2024 03:59:05,03/06/2024 05:19:17,03/06/2024 05:42:46,CATD,ESCANER,ACTA PREP
'210979B0100,'210979B01004,'21,PUEBLA,'115,PUEBLA,'0979,'01,B,'00,1,4,234,381,SIN DATO,381,106,17,3,11,19,23,0,161,4,0,-,-,1,6,0,0,0,8,0,0,0,0,0,2,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,17,398,398,589,20, - ,1,F,311ff5609d0d3e3767f5ab89797dcc3234991987b75f26d44b4fd733585b77e0,02/06/2024 23:22:51,02/06/2024 23:23:58,02/06/2024 23:28:42,CASILLA,MOVIL,ACTA PREP
'210979C0100,'210979C01004,'21,PUEBLA,'115,PUEBLA,'0979,'01,C,'00,1,4,225,394,3,397,102,13,2,8,20,25,SIN DATO,179,SIN DATO,2,-,-,4,2,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,2,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,4,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,7,SIN DATO,385,588,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,46626615720163771a4bb3180055af82f17ef6474ab72c46cfc77151bdc40c15,02/06/2024 23:39:55,02/06/2024 23:42:31,02/06/2024 23:44:33,CASILLA,MOVIL,ACTA PREP
'210980B0100,'210980B01004,'21,PUEBLA,'115,PUEBLA,'0980,'01,B,'00,1,4,292,440,5,754,109,16,1,16,15,24,1,211,2,5,-,-,2,7,1,0,0,4,1,1,0,0,0,5,1,4,1,1,2,5,0,1,0,0,0,0,0,0,1,1,1,0,2,2,0,0,1,1,0,0,16,457,461,714,20, - ,1,F,53314ee2cdea75ebf400d6c4a9ec26864aa8337f3f774539a17bf4037b041afd,03/06/2024 04:11:39,03/06/2024 04:15:12,03/06/2024 04:21:05,CATD,ESCANER,ACTA PREP
'210980C0100,'210980C01004,'21,PUEBLA,'115,PUEBLA,'0980,'01,C,'00,1,4,308,434,3,437,100,22,7,12,15,25,1,179,2,2,-,-,10,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,434,413,713,20, - ,1,F,2e6f7877da0bf3f4cbe6b8e98200e259a6e97f11ed0cc108c71bfccf1331f284,03/06/2024 00:10:35,03/06/2024 00:13:06,03/06/2024 00:16:08,CASILLA,MOVIL,ACTA PREP
'210981B0100,'210981B01004,'21,PUEBLA,'115,PUEBLA,'0981,'01,B,'00,1,4,215,381,5,386,133,8,2,5,16,22,0,150,1,3,-,-,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,2,0,0,14,0,0,0,0,0,SIN DATO,10,SIN DATO,381,567,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8bcf1d4069cf306cd4059f725c02cf6100a4ce942f1a677c76a6bc8375e32d52,03/06/2024 04:00:48,03/06/2024 05:22:11,03/06/2024 05:42:41,CATD,ESCANER,ACTA PREP
'210981C0100,'210981C01004,'21,PUEBLA,'115,PUEBLA,'0981,'01,C,'00,1,4,207,381,8,389,93,15,0,4,0,25,3,162,2,1,-,-,6,7,6,0,0,6,0,1,0,0,0,4,2,1,1,1,3,6,1,1,1,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,8,369,372,566,20, - ,1,F,66e144f4bae363a0e9a1482859a94cbd366ae03289d7dc6aeaa5b1ee9a49668a,03/06/2024 04:08:27,03/06/2024 05:32:26,03/06/2024 05:49:16,CATD,ESCANER,ACTA PREP
'210981C0200,'210981C02004,'21,PUEBLA,'115,PUEBLA,'0981,'02,C,'00,1,4,200,395,2,397,83,18,0,17,24,22,4,186,2,3,-,-,4,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,11,393,392,566,20, - ,1,F,f21166a01fae4f4eb4417d013006315d53d4baa7ef0f47dd1da84a2e518debaa,03/06/2024 04:18:05,03/06/2024 05:39:33,03/06/2024 06:00:05,CATD,ESCANER,ACTA PREP
'210982B0100,'210982B01004,'21,PUEBLA,'115,PUEBLA,'0982,'01,B,'00,1,4,171,395,9,404,164,21,3,4,10,29,2,123,1,3,-,-,4,1,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,398,388,542,20, - ,1,F,9ea69eccc635ec0b9f7c44e318ddcfe07e279716709e8850239871cacedfb576,03/06/2024 07:20:15,03/06/2024 08:22:58,03/06/2024 08:24:03,CATD,ESCANER,ACTA PREP
'210982C0100,'210982C01004,'21,PUEBLA,'115,PUEBLA,'0982,'01,C,'00,1,4,164,393,8,401,171,15,2,8,16,20,1,117,7,4,-,-,7,6,0,0,1,1,0,1,0,0,0,7,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,9,307,406,542,20, - ,1,F,725dbc4e8a84144a3b2bfe2ec96db919fdcccee48501715c25ebf4d4083387c2,03/06/2024 07:21:04,03/06/2024 08:23:36,03/06/2024 08:26:25,CATD,ESCANER,ACTA PREP
'210982C0200,'210982C02004,'21,PUEBLA,'115,PUEBLA,'0982,'02,C,'00,1,4,193,376,6,382,164,18,2,14,16,19,0,120,4,2,-,-,3,10,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,393,391,542,20, - ,1,F,32b6f2b995508e21725e5e225c0082e30798a07123415639839faec8cfca4bbe,03/06/2024 06:50:39,03/06/2024 08:03:26,03/06/2024 08:48:04,CATD,ESCANER,ACTA PREP
'210983B0100,'210983B01004,'21,PUEBLA,'115,PUEBLA,'0983,'01,B,'00,1,4,178,429,9,438,212,22,1,4,7,21,1,125,5,4,-,-,4,3,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,429,429,578,20, - ,1,F,e7449415942d3169dce2276e5b691084dfd93780b2e70ebeafa1b1e06ab1e1c7,03/06/2024 03:17:10,03/06/2024 04:35:08,03/06/2024 04:40:01,CATD,ESCANER,ACTA PREP
'210983C0100,'210983C01004,'21,PUEBLA,'115,PUEBLA,'0983,'01,C,'00,1,4,198,404,10,414,187,12,7,10,15,27,1,120,1,2,-,-,5,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,419,419,578,20, - ,1,F,9369c70b1ef6544b3410d69f6f37e043a0cdab1970cdad9d87b803cb4e00212e,03/06/2024 03:04:01,03/06/2024 04:20:45,03/06/2024 04:22:51,CATD,ESCANER,ACTA PREP
'210983C0200,'210983C02004,'21,PUEBLA,'115,PUEBLA,'0983,'02,C,'00,1,4,188,415,8,423,191,23,5,11,12,25,1,119,2,0,-,-,5,4,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,421,421,577,20, - ,1,F,a5e3e7477aa6f20247c8fbb2ff22f5dcef249140c37dc0f861aec775254b9586,03/06/2024 02:53:26,03/06/2024 04:10:15,03/06/2024 04:13:11,CATD,ESCANER,ACTA PREP
'210984B0100,'210984B01004,'21,PUEBLA,'115,PUEBLA,'0984,'01,B,'00,1,4,190,260,5,265,65,17,1,6,7,12,3,132,5,3,-,-,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,1,1,SIN DATO,SIN DATO,SIN DATO,6,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,SIN DATO,SIN DATO,5,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,285,275,435,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c627261cb5f87a539e77328422466e62ebff30c0e0db4ca95d37cc4a6c548e9d,03/06/2024 04:59:37,03/06/2024 06:16:19,03/06/2024 06:51:02,CATD,ESCANER,ACTA PREP
'210984C0100,'210984C01004,'21,PUEBLA,'115,PUEBLA,'0984,'01,C,'00,1,4,230,230,3,233,64,6,3,0,13,12,2,104,0,1,-,-,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,213,219,434,20, - ,1,F,a531a34a2cbe2dca8ee1add747864b955c70f8ebf2402e1fac128b4c3cc76ac9,03/06/2024 04:57:45,03/06/2024 06:15:47,03/06/2024 06:48:27,CATD,ESCANER,ACTA PREP
'210985B0100,'210985B01004,'21,PUEBLA,'115,PUEBLA,'0985,'01,B,'00,1,4,149,310,7,317,122,14,1,7,11,13,2,105,2,1,-,-,0,2,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,12,SIN DATO,306,430,20, - ,1,F,666e46a208ee167a9c167d7c55ab0fc8a79c6cfba12834d90a5d3645fb5d1948,03/06/2024 07:35:52,03/06/2024 08:37:20,03/06/2024 08:41:54,CATD,ESCANER,ACTA PREP
'210985C0100,'210985C01004,'21,PUEBLA,'115,PUEBLA,'0985,'01,C,'00,1,4,131,324,1,325,153,15,2,6,8,14,SIN DATO,86,3,SIN DATO,-,-,3,13,SIN DATO,SIN DATO,SIN DATO,5,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,311,311,429,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5f06c8ee274cfc92edbd574802ec11424412ada89b335b5073eb8fbbc769322f,03/06/2024 07:28:19,03/06/2024 08:29:46,03/06/2024 08:30:37,CATD,ESCANER,ACTA PREP
'210986B0100,'210986B01004,'21,PUEBLA,'115,PUEBLA,'0986,'01,B,'00,1,4,212,269,64,273,57,8,0,8,12,26,0,132,3,1,-,-,3,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,8,SIN DATO,281,457,20, - ,1,F,5bc2292a89137a6450906cda52d00ce22506ce8de79737df9e5ed516678b735c,03/06/2024 05:07:58,03/06/2024 06:25:23,03/06/2024 06:27:10,CATD,ESCANER,ACTA PREP
